id;escola;tipo;salario
1664;17005760;Contrato;1500.3
1665;17005760;Contrato;1500.3
1666;17005760;Contrato;1500.3
1667;17005760;Contrato;1500.3
1668;17005760;Contrato;1500.3
1669;17005760;Contrato;1500.3
1670;17005760;Contrato;1500.3
1671;17005760;Contrato;1500.3
1672;17005760;Contrato;1500.3
1673;17005760;Contrato;1500.3
1674;17005760;Contrato;1500.3
1675;17005760;Efetivo;3500.7
1676;17005760;Contrato;1500.3
1677;17005760;Efetivo;3500.7
1678;17005760;Contrato;1500.3
1679;17005760;Efetivo;3500.7
1680;17005760;Contrato;1500.3
1681;17005760;Efetivo;3500.7
1682;17005760;Efetivo;3500.7
1683;17005760;Contrato;1500.3
1684;17005760;Contrato;1500.3
1685;17005760;Contrato;1500.3
1686;17005760;Efetivo;3500.7
1687;17005760;Contrato;1500.3
1688;17005760;Contrato;1500.3
1689;17005760;Contrato;1500.3
1690;17005760;Contrato;1500.3
1691;17005760;Contrato;1500.3
1692;17005760;Contrato;1500.3
1693;17005760;Contrato;1500.3
1694;17005760;Efetivo;3500.7
1695;17005760;Efetivo;3500.7
1696;17005760;Contrato;1500.3
1697;17005760;Contrato;1500.3
1698;17005760;Contrato;1500.3
1699;17005760;Contrato;1500.3
1700;17005760;Efetivo;3500.7
1701;17005760;Contrato;1500.3
1702;17005760;Contrato;1500.3
1703;17005760;Efetivo;3500.7
1704;17005760;Efetivo;3500.7
1705;17005760;Contrato;1500.3
1706;17005760;Efetivo;3500.7
1707;17005760;Efetivo;3500.7
1708;17005760;Efetivo;3500.7
1709;17005760;Efetivo;3500.7
1710;17005760;Efetivo;3500.7
1711;17005760;Efetivo;3500.7
1712;17005760;Efetivo;3500.7
1713;17005760;Efetivo;3500.7
1714;17005760;Efetivo;3500.7
1715;17005760;Contrato;1500.3
1716;17005760;Contrato;1500.3
1717;17005760;Efetivo;3500.7
1718;17005760;Contrato;1500.3
1719;17005760;Efetivo;3500.7
1720;17005760;Efetivo;3500.7
1721;17005760;Contrato;1500.3
1722;17005760;Efetivo;3500.7
1723;17005760;Efetivo;3500.7
1724;17005760;Contrato;1500.3
1725;17056047;Contrato;1500.3
1726;17056047;Contrato;1500.3
1727;17056047;Efetivo;3500.7
1728;17056047;Efetivo;3500.7
1729;17056047;Contrato;1500.3
1730;17056047;Efetivo;3500.7
1731;17056047;Contrato;1500.3
1732;17056047;Contrato;1500.3
1733;17056047;Efetivo;3500.7
1734;17056047;Contrato;1500.3
1735;17056047;Efetivo;3500.7
1736;17056047;Contrato;1500.3
1737;17056047;Contrato;1500.3
1738;17056047;Contrato;1500.3
1739;17056047;Contrato;1500.3
1740;17056047;Contrato;1500.3
1741;17056047;Contrato;1500.3
1742;17056047;Contrato;1500.3
1743;17056047;Contrato;1500.3
1744;17056047;Efetivo;3500.7
1745;17056047;Contrato;1500.3
1746;17056047;Efetivo;3500.7
1747;17056047;Contrato;1500.3
1748;17056047;Efetivo;3500.7
1749;17056047;Contrato;1500.3
1750;17056047;Contrato;1500.3
1751;17056047;Efetivo;3500.7
1752;17056047;Contrato;1500.3
1753;17056047;Contrato;1500.3
1754;17056047;Contrato;1500.3
1755;17056047;Efetivo;3500.7
1756;17056047;Contrato;1500.3
1757;17056047;Contrato;1500.3
1758;17056047;Contrato;1500.3
1759;17056047;Efetivo;3500.7
1760;17056047;Contrato;1500.3
1761;17056047;Contrato;1500.3
1762;17056047;Contrato;1500.3
1763;17056047;Contrato;1500.3
1764;17056047;Contrato;1500.3
1765;17056047;Efetivo;3500.7
1766;17056047;Contrato;1500.3
1767;17056047;Efetivo;3500.7
1768;17056047;Efetivo;3500.7
1769;17056047;Contrato;1500.3
1770;17056047;Contrato;1500.3
1771;17056047;Contrato;1500.3
1772;17056047;Efetivo;3500.7
1773;17056047;Contrato;1500.3
1774;17056047;Efetivo;3500.7
1775;17056047;Contrato;1500.3
1776;17005825;Efetivo;3500.7
1777;17005825;Efetivo;3500.7
1778;17005825;Efetivo;3500.7
1779;17005825;Contrato;1500.3
1780;17005825;Contrato;1500.3
1781;17005825;Contrato;1500.3
1782;17005825;Contrato;1500.3
1783;17005825;Efetivo;3500.7
1784;17005825;Efetivo;3500.7
1785;17005825;Efetivo;3500.7
1786;17005825;Efetivo;3500.7
1787;17005825;Contrato;1500.3
1788;17005825;Contrato;1500.3
1789;17005825;Contrato;1500.3
1790;17005825;Contrato;1500.3
1791;17005825;Contrato;1500.3
1792;17005825;Contrato;1500.3
1793;17005825;Efetivo;3500.7
1794;17005825;Contrato;1500.3
1795;17005825;Efetivo;3500.7
1796;17005825;Contrato;1500.3
1797;17005825;Efetivo;3500.7
1798;17005825;Contrato;1500.3
1799;17005825;Efetivo;3500.7
1800;17005825;Efetivo;3500.7
1801;17005825;Contrato;1500.3
1802;17005825;Efetivo;3500.7
1803;17005825;Contrato;1500.3
1804;17005825;Contrato;1500.3
1805;17005949;Efetivo;3500.7
1806;17005949;Efetivo;3500.7
1807;17005949;Contrato;1500.3
1808;17005949;Contrato;1500.3
1809;17005949;Efetivo;3500.7
1810;17005949;Contrato;1500.3
1811;17005949;Efetivo;3500.7
1812;17005949;Contrato;1500.3
1813;17005949;Contrato;1500.3
1814;17005949;Contrato;1500.3
1815;17005949;Efetivo;3500.7
1816;17005949;Contrato;1500.3
1817;17005949;Contrato;1500.3
1818;17005949;Contrato;1500.3
1819;17005949;Contrato;1500.3
1820;17005949;Contrato;1500.3
1821;17005949;Contrato;1500.3
1822;17005949;Efetivo;3500.7
1823;17005949;Contrato;1500.3
1824;17005949;Contrato;1500.3
1825;17005949;Efetivo;3500.7
1826;17005949;Efetivo;3500.7
1827;17005949;Efetivo;3500.7
1828;17005949;Contrato;1500.3
1829;17005949;Contrato;1500.3
1830;17005949;Efetivo;3500.7
1831;17005949;Efetivo;3500.7
1832;17005949;Efetivo;3500.7
1833;17005949;Contrato;1500.3
1834;17005949;Contrato;1500.3
1835;17005949;Efetivo;3500.7
1836;17005949;Contrato;1500.3
1837;17005949;Contrato;1500.3
1838;17005949;Efetivo;3500.7
1839;17005949;Efetivo;3500.7
1840;17005949;Efetivo;3500.7
1841;17005949;Contrato;1500.3
1842;17005949;Contrato;1500.3
1843;17005949;Efetivo;3500.7
1844;17005949;Contrato;1500.3
1845;17005949;Efetivo;3500.7
1846;17005949;Contrato;1500.3
1847;17005949;Contrato;1500.3
1848;17005949;Contrato;1500.3
1849;17005949;Contrato;1500.3
1850;17005949;Contrato;1500.3
1851;17005949;Efetivo;3500.7
1852;17005949;Contrato;1500.3
1853;17005949;Efetivo;3500.7
1854;17005949;Contrato;1500.3
1855;17005949;Contrato;1500.3
1856;17005949;Efetivo;3500.7
1857;17005949;Contrato;1500.3
1858;17005949;Efetivo;3500.7
1859;17005949;Contrato;1500.3
1860;17005949;Efetivo;3500.7
1861;17005949;Contrato;1500.3
1862;17005949;Contrato;1500.3
1863;17005949;Efetivo;3500.7
1864;17005949;Contrato;1500.3
1865;17005949;Contrato;1500.3
1866;17005949;Contrato;1500.3
1867;1;Contrato;1500.3
1868;1;Contrato;1500.3
1869;1;Efetivo;3500.7
1870;1;Contrato;1500.3
1871;1;Efetivo;3500.7
1872;1;Contrato;1500.3
1873;1;Contrato;1500.3
1874;1;Contrato;1500.3
1875;1;Contrato;1500.3
1876;1;Efetivo;3500.7
1877;1;Efetivo;3500.7
1878;1;Contrato;1500.3
1879;1;Efetivo;3500.7
1880;1;Contrato;1500.3
1881;1;Contrato;1500.3
1882;1;Efetivo;3500.7
1883;1;Contrato;1500.3
1884;1;Contrato;1500.3
1885;1;Contrato;1500.3
1886;1;Contrato;1500.3
1887;1;Efetivo;3500.7
1888;1;Contrato;1500.3
1889;1;Contrato;1500.3
1890;1;Contrato;1500.3
1891;1;Contrato;1500.3
1892;1;Efetivo;3500.7
1893;1;Efetivo;3500.7
1894;1;Efetivo;3500.7
1895;1;Contrato;1500.3
1896;1;Efetivo;3500.7
1897;1;Efetivo;3500.7
1898;1;Contrato;1500.3
1899;1;Efetivo;3500.7
1900;1;Efetivo;3500.7
1901;1;Contrato;1500.3
1902;1;Contrato;1500.3
1903;1;Contrato;1500.3
1904;1;Contrato;1500.3
1905;1;Contrato;1500.3
1906;1;Efetivo;3500.7
1907;1;Contrato;1500.3
1908;1;Efetivo;3500.7
1909;1;Contrato;1500.3
1910;1;Efetivo;3500.7
1911;2;Efetivo;3500.7
1912;2;Contrato;1500.3
1913;2;Efetivo;3500.7
1914;2;Contrato;1500.3
1915;2;Contrato;1500.3
1916;2;Efetivo;3500.7
1917;2;Contrato;1500.3
1918;2;Contrato;1500.3
1919;2;Contrato;1500.3
1920;2;Contrato;1500.3
1921;2;Contrato;1500.3
1922;2;Contrato;1500.3
1923;2;Contrato;1500.3
1924;2;Efetivo;3500.7
1925;2;Efetivo;3500.7
1926;2;Contrato;1500.3
1927;2;Contrato;1500.3
1928;2;Contrato;1500.3
1929;2;Contrato;1500.3
1930;2;Contrato;1500.3
1931;2;Contrato;1500.3
1932;2;Efetivo;3500.7
1933;3;Contrato;1500.3
1934;3;Contrato;1500.3
1935;3;Efetivo;3500.7
1936;3;Efetivo;3500.7
1937;3;Contrato;1500.3
1938;3;Contrato;1500.3
1939;3;Efetivo;3500.7
1940;3;Contrato;1500.3
1941;3;Efetivo;3500.7
1942;3;Efetivo;3500.7
1943;3;Contrato;1500.3
1944;3;Contrato;1500.3
1945;3;Contrato;1500.3
1946;3;Efetivo;3500.7
1947;3;Contrato;1500.3
1948;3;Contrato;1500.3
1949;3;Contrato;1500.3
1950;3;Contrato;1500.3
1951;3;Efetivo;3500.7
1952;3;Contrato;1500.3
1953;3;Efetivo;3500.7
1954;3;Efetivo;3500.7
1955;3;Contrato;1500.3
1956;3;Contrato;1500.3
1957;3;Contrato;1500.3
1958;3;Contrato;1500.3
1959;3;Efetivo;3500.7
1960;3;Efetivo;3500.7
1961;3;Efetivo;3500.7
1962;4;Contrato;1500.3
1963;4;Contrato;1500.3
1964;4;Contrato;1500.3
1965;4;Efetivo;3500.7
1966;4;Efetivo;3500.7
1967;4;Contrato;1500.3
1968;4;Efetivo;3500.7
1969;4;Efetivo;3500.7
1970;4;Contrato;1500.3
1971;4;Efetivo;3500.7
1972;4;Contrato;1500.3
1973;4;Contrato;1500.3
1974;4;Efetivo;3500.7
1975;4;Efetivo;3500.7
1976;4;Efetivo;3500.7
1977;4;Contrato;1500.3
1978;4;Contrato;1500.3
1979;4;Contrato;1500.3
1980;4;Contrato;1500.3
1981;4;Efetivo;3500.7
1982;4;Efetivo;3500.7
1983;4;Contrato;1500.3
1984;4;Contrato;1500.3
1985;4;Contrato;1500.3
1986;4;Efetivo;3500.7
1987;4;Efetivo;3500.7
1988;4;Contrato;1500.3
1989;4;Efetivo;3500.7
1990;4;Contrato;1500.3
1991;4;Contrato;1500.3
1992;4;Efetivo;3500.7
1993;4;Contrato;1500.3
1994;4;Efetivo;3500.7
1995;4;Contrato;1500.3
1996;4;Contrato;1500.3
1997;4;Contrato;1500.3
1998;4;Efetivo;3500.7
1999;4;Efetivo;3500.7
2000;4;Efetivo;3500.7
2001;4;Efetivo;3500.7
2002;4;Efetivo;3500.7
2003;4;Contrato;1500.3
2004;4;Efetivo;3500.7
2005;4;Contrato;1500.3
2006;4;Contrato;1500.3
2007;4;Efetivo;3500.7
2008;4;Contrato;1500.3
2009;4;Efetivo;3500.7
2010;4;Efetivo;3500.7
2011;4;Contrato;1500.3
2012;4;Efetivo;3500.7
2013;4;Contrato;1500.3
2014;4;Efetivo;3500.7
2015;4;Efetivo;3500.7
2016;5;Contrato;1500.3
2017;5;Contrato;1500.3
2018;5;Contrato;1500.3
2019;5;Contrato;1500.3
2020;5;Contrato;1500.3
2021;5;Efetivo;3500.7
2022;5;Contrato;1500.3
2023;5;Efetivo;3500.7
2024;5;Efetivo;3500.7
2025;5;Contrato;1500.3
2026;5;Contrato;1500.3
2027;5;Contrato;1500.3
2028;5;Contrato;1500.3
2029;5;Efetivo;3500.7
2030;5;Efetivo;3500.7
2031;5;Contrato;1500.3
2032;5;Contrato;1500.3
2033;5;Efetivo;3500.7
2034;5;Contrato;1500.3
2035;5;Contrato;1500.3
2036;5;Contrato;1500.3
2037;5;Efetivo;3500.7
2038;5;Efetivo;3500.7
2039;5;Efetivo;3500.7
2040;5;Contrato;1500.3
2041;5;Contrato;1500.3
2042;5;Efetivo;3500.7
2043;5;Efetivo;3500.7
2044;5;Contrato;1500.3
2045;5;Contrato;1500.3
2046;5;Contrato;1500.3
2047;5;Efetivo;3500.7
2048;5;Contrato;1500.3
2049;5;Contrato;1500.3
2050;5;Contrato;1500.3
2051;5;Contrato;1500.3
2052;5;Contrato;1500.3
2053;5;Contrato;1500.3
2054;5;Contrato;1500.3
2055;5;Efetivo;3500.7
2056;5;Contrato;1500.3
2057;5;Efetivo;3500.7
2058;5;Contrato;1500.3
2059;5;Efetivo;3500.7
2060;5;Efetivo;3500.7
2061;5;Efetivo;3500.7
2062;5;Contrato;1500.3
2063;5;Efetivo;3500.7
2064;5;Contrato;1500.3
2065;5;Efetivo;3500.7
2066;5;Contrato;1500.3
2067;5;Efetivo;3500.7
2068;5;Efetivo;3500.7
2069;5;Efetivo;3500.7
2070;5;Contrato;1500.3
2071;5;Contrato;1500.3
2072;5;Contrato;1500.3
2073;5;Contrato;1500.3
2074;5;Contrato;1500.3
2075;5;Contrato;1500.3
2076;5;Efetivo;3500.7
2077;5;Contrato;1500.3
2078;5;Contrato;1500.3
2079;5;Contrato;1500.3
2080;5;Contrato;1500.3
2081;5;Contrato;1500.3
2082;5;Contrato;1500.3
2083;5;Contrato;1500.3
2084;5;Efetivo;3500.7
2085;5;Efetivo;3500.7
2086;5;Contrato;1500.3
2087;5;Efetivo;3500.7
2088;5;Contrato;1500.3
2089;5;Efetivo;3500.7
2090;5;Contrato;1500.3
2091;5;Efetivo;3500.7
2092;5;Contrato;1500.3
2093;5;Contrato;1500.3
2094;5;Contrato;1500.3
2095;5;Contrato;1500.3
2096;5;Contrato;1500.3
2097;5;Efetivo;3500.7
2098;5;Efetivo;3500.7
2099;5;Contrato;1500.3
2100;5;Contrato;1500.3
2101;5;Efetivo;3500.7
2102;5;Contrato;1500.3
2103;6;Efetivo;3500.7
2104;6;Contrato;1500.3
2105;6;Contrato;1500.3
2106;6;Efetivo;3500.7
2107;6;Contrato;1500.3
2108;6;Efetivo;3500.7
2109;6;Contrato;1500.3
2110;6;Efetivo;3500.7
2111;6;Contrato;1500.3
2112;6;Contrato;1500.3
2113;6;Contrato;1500.3
2114;6;Efetivo;3500.7
2115;6;Contrato;1500.3
2116;6;Contrato;1500.3
2117;6;Contrato;1500.3
2118;6;Contrato;1500.3
2119;6;Contrato;1500.3
2120;6;Contrato;1500.3
2121;6;Efetivo;3500.7
2122;6;Efetivo;3500.7
2123;6;Efetivo;3500.7
2124;6;Contrato;1500.3
2125;6;Efetivo;3500.7
2126;6;Efetivo;3500.7
2127;6;Contrato;1500.3
2128;6;Contrato;1500.3
2129;6;Contrato;1500.3
2130;6;Contrato;1500.3
2131;6;Contrato;1500.3
2132;6;Contrato;1500.3
2133;6;Contrato;1500.3
2134;6;Efetivo;3500.7
2135;6;Contrato;1500.3
2136;6;Efetivo;3500.7
2137;6;Efetivo;3500.7
2138;6;Contrato;1500.3
2139;6;Contrato;1500.3
2140;6;Efetivo;3500.7
2141;6;Contrato;1500.3
2142;6;Contrato;1500.3
2143;6;Efetivo;3500.7
2144;6;Efetivo;3500.7
2145;6;Contrato;1500.3
2146;6;Efetivo;3500.7
2147;6;Contrato;1500.3
2148;6;Contrato;1500.3
2149;6;Contrato;1500.3
2150;6;Contrato;1500.3
2151;6;Contrato;1500.3
2152;6;Contrato;1500.3
2153;6;Contrato;1500.3
2154;6;Contrato;1500.3
2155;6;Contrato;1500.3
2156;6;Contrato;1500.3
2157;6;Contrato;1500.3
2158;6;Contrato;1500.3
2159;6;Contrato;1500.3
2160;6;Contrato;1500.3
2161;6;Contrato;1500.3
2162;6;Contrato;1500.3
2163;6;Contrato;1500.3
2164;6;Contrato;1500.3
2165;6;Contrato;1500.3
2166;6;Efetivo;3500.7
2167;6;Contrato;1500.3
2168;6;Efetivo;3500.7
2169;6;Contrato;1500.3
2170;6;Efetivo;3500.7
2171;6;Efetivo;3500.7
2172;6;Efetivo;3500.7
2173;6;Contrato;1500.3
2174;6;Contrato;1500.3
2175;6;Contrato;1500.3
2176;6;Efetivo;3500.7
2177;6;Efetivo;3500.7
2178;6;Efetivo;3500.7
2179;6;Efetivo;3500.7
2180;6;Contrato;1500.3
2181;6;Contrato;1500.3
2182;6;Contrato;1500.3
2183;6;Efetivo;3500.7
2184;6;Contrato;1500.3
2185;7;Contrato;1500.3
2186;7;Contrato;1500.3
2187;7;Efetivo;3500.7
2188;7;Efetivo;3500.7
2189;7;Contrato;1500.3
2190;7;Contrato;1500.3
2191;7;Efetivo;3500.7
2192;7;Contrato;1500.3
2193;7;Contrato;1500.3
2194;7;Efetivo;3500.7
2195;7;Contrato;1500.3
2196;7;Contrato;1500.3
2197;7;Efetivo;3500.7
2198;7;Contrato;1500.3
2199;7;Efetivo;3500.7
2200;7;Contrato;1500.3
2201;7;Efetivo;3500.7
2202;7;Efetivo;3500.7
2203;7;Contrato;1500.3
2204;7;Efetivo;3500.7
2205;7;Contrato;1500.3
2206;7;Contrato;1500.3
2207;7;Efetivo;3500.7
2208;7;Efetivo;3500.7
2209;7;Efetivo;3500.7
2210;7;Contrato;1500.3
2211;7;Efetivo;3500.7
2212;7;Contrato;1500.3
2213;7;Efetivo;3500.7
2214;7;Contrato;1500.3
2215;7;Contrato;1500.3
2216;7;Efetivo;3500.7
2217;7;Efetivo;3500.7
2218;7;Contrato;1500.3
2219;7;Contrato;1500.3
2220;7;Contrato;1500.3
2221;7;Efetivo;3500.7
2222;7;Contrato;1500.3
2223;7;Efetivo;3500.7
2224;7;Contrato;1500.3
2225;7;Contrato;1500.3
2226;7;Contrato;1500.3
2227;7;Contrato;1500.3
2228;7;Contrato;1500.3
2229;7;Efetivo;3500.7
2230;7;Contrato;1500.3
2231;7;Efetivo;3500.7
2232;7;Contrato;1500.3
2233;7;Contrato;1500.3
2234;7;Contrato;1500.3
2235;7;Efetivo;3500.7
2236;7;Contrato;1500.3
2237;7;Contrato;1500.3
2238;7;Contrato;1500.3
2239;7;Efetivo;3500.7
2240;7;Contrato;1500.3
2241;7;Efetivo;3500.7
2242;7;Contrato;1500.3
2243;7;Contrato;1500.3
2244;7;Contrato;1500.3
2245;7;Efetivo;3500.7
2246;8;Contrato;1500.3
2247;8;Efetivo;3500.7
2248;8;Efetivo;3500.7
2249;8;Efetivo;3500.7
2250;8;Contrato;1500.3
2251;8;Efetivo;3500.7
2252;8;Contrato;1500.3
2253;8;Contrato;1500.3
2254;8;Efetivo;3500.7
2255;8;Efetivo;3500.7
2256;8;Contrato;1500.3
2257;8;Contrato;1500.3
2258;8;Contrato;1500.3
2259;8;Contrato;1500.3
2260;8;Contrato;1500.3
2261;8;Efetivo;3500.7
2262;8;Efetivo;3500.7
2263;8;Contrato;1500.3
2264;8;Efetivo;3500.7
2265;8;Contrato;1500.3
2266;8;Contrato;1500.3
2267;8;Contrato;1500.3
2268;8;Contrato;1500.3
2269;8;Efetivo;3500.7
2270;8;Efetivo;3500.7
2271;8;Contrato;1500.3
2272;8;Contrato;1500.3
2273;8;Efetivo;3500.7
2274;8;Efetivo;3500.7
2275;8;Efetivo;3500.7
2276;8;Efetivo;3500.7
2277;8;Contrato;1500.3
2278;8;Contrato;1500.3
2279;8;Contrato;1500.3
2280;8;Contrato;1500.3
2281;8;Efetivo;3500.7
2282;8;Contrato;1500.3
2283;8;Contrato;1500.3
2284;8;Efetivo;3500.7
2285;8;Contrato;1500.3
2286;8;Efetivo;3500.7
2287;8;Contrato;1500.3
2288;8;Efetivo;3500.7
2289;8;Efetivo;3500.7
2290;8;Contrato;1500.3
2291;8;Contrato;1500.3
2292;8;Contrato;1500.3
2293;8;Contrato;1500.3
2294;8;Efetivo;3500.7
2295;8;Contrato;1500.3
2296;8;Contrato;1500.3
2297;8;Contrato;1500.3
2298;9;Efetivo;3500.7
2299;9;Contrato;1500.3
2300;9;Efetivo;3500.7
2301;9;Efetivo;3500.7
2302;9;Efetivo;3500.7
2303;9;Contrato;1500.3
2304;9;Efetivo;3500.7
2305;9;Contrato;1500.3
2306;9;Contrato;1500.3
2307;9;Contrato;1500.3
2308;9;Efetivo;3500.7
2309;9;Efetivo;3500.7
2310;9;Contrato;1500.3
2311;9;Contrato;1500.3
2312;9;Efetivo;3500.7
2313;9;Contrato;1500.3
2314;9;Efetivo;3500.7
2315;9;Contrato;1500.3
2316;9;Contrato;1500.3
2317;9;Contrato;1500.3
2318;9;Contrato;1500.3
2319;9;Contrato;1500.3
2320;9;Contrato;1500.3
2321;9;Contrato;1500.3
2322;9;Contrato;1500.3
2323;9;Efetivo;3500.7
2324;9;Efetivo;3500.7
2325;9;Contrato;1500.3
2326;9;Contrato;1500.3
2327;9;Efetivo;3500.7
2328;9;Contrato;1500.3
2329;10;Contrato;1500.3
2330;10;Contrato;1500.3
2331;10;Contrato;1500.3
2332;10;Contrato;1500.3
2333;10;Efetivo;3500.7
2334;10;Contrato;1500.3
2335;10;Contrato;1500.3
2336;10;Contrato;1500.3
2337;10;Contrato;1500.3
2338;10;Efetivo;3500.7
2339;10;Efetivo;3500.7
2340;10;Contrato;1500.3
2341;10;Contrato;1500.3
2342;10;Efetivo;3500.7
2343;10;Contrato;1500.3
2344;10;Efetivo;3500.7
2345;10;Efetivo;3500.7
2346;10;Efetivo;3500.7
2347;10;Contrato;1500.3
2348;10;Efetivo;3500.7
2349;10;Contrato;1500.3
2350;10;Contrato;1500.3
2351;10;Contrato;1500.3
2352;10;Contrato;1500.3
2353;10;Contrato;1500.3
2354;10;Contrato;1500.3
2355;10;Contrato;1500.3
2356;10;Efetivo;3500.7
2357;10;Efetivo;3500.7
2358;10;Contrato;1500.3
2359;10;Efetivo;3500.7
2360;10;Contrato;1500.3
2361;10;Contrato;1500.3
2362;10;Contrato;1500.3
2363;10;Efetivo;3500.7
2364;10;Efetivo;3500.7
2365;10;Contrato;1500.3
2366;10;Contrato;1500.3
2367;10;Efetivo;3500.7
2368;10;Efetivo;3500.7
2369;10;Contrato;1500.3
2370;10;Contrato;1500.3
2371;11;Contrato;1500.3
2372;11;Contrato;1500.3
2373;11;Contrato;1500.3
2374;11;Contrato;1500.3
2375;11;Contrato;1500.3
2376;11;Contrato;1500.3
2377;11;Efetivo;3500.7
2378;11;Contrato;1500.3
2379;11;Efetivo;3500.7
2380;11;Efetivo;3500.7
2381;11;Efetivo;3500.7
2382;11;Contrato;1500.3
2383;11;Contrato;1500.3
2384;11;Contrato;1500.3
2385;11;Efetivo;3500.7
2386;11;Efetivo;3500.7
2387;11;Contrato;1500.3
2388;11;Efetivo;3500.7
2389;11;Efetivo;3500.7
2390;11;Contrato;1500.3
2391;11;Contrato;1500.3
2392;11;Efetivo;3500.7
2393;11;Contrato;1500.3
2394;11;Efetivo;3500.7
2395;11;Contrato;1500.3
2396;11;Efetivo;3500.7
2397;11;Contrato;1500.3
2398;11;Contrato;1500.3
2399;11;Contrato;1500.3
2400;11;Contrato;1500.3
2401;11;Contrato;1500.3
2402;11;Efetivo;3500.7
2403;11;Efetivo;3500.7
2404;11;Efetivo;3500.7
2405;11;Efetivo;3500.7
2406;11;Contrato;1500.3
2407;11;Contrato;1500.3
2408;11;Contrato;1500.3
2409;11;Efetivo;3500.7
2410;11;Contrato;1500.3
2411;11;Contrato;1500.3
2412;11;Efetivo;3500.7
2413;12;Contrato;1500.3
2414;12;Efetivo;3500.7
2415;12;Contrato;1500.3
2416;12;Contrato;1500.3
2417;12;Contrato;1500.3
2418;12;Contrato;1500.3
2419;12;Contrato;1500.3
2420;12;Efetivo;3500.7
2421;12;Contrato;1500.3
2422;12;Contrato;1500.3
2423;12;Efetivo;3500.7
2424;12;Contrato;1500.3
2425;12;Contrato;1500.3
2426;12;Contrato;1500.3
2427;12;Contrato;1500.3
2428;12;Contrato;1500.3
2429;12;Efetivo;3500.7
2430;12;Contrato;1500.3
2431;12;Efetivo;3500.7
2432;12;Contrato;1500.3
2433;12;Efetivo;3500.7
2434;12;Efetivo;3500.7
2435;12;Efetivo;3500.7
2436;12;Efetivo;3500.7
2437;12;Contrato;1500.3
2438;12;Contrato;1500.3
2439;12;Contrato;1500.3
2440;12;Contrato;1500.3
2441;12;Contrato;1500.3
2442;12;Contrato;1500.3
2443;12;Efetivo;3500.7
2444;12;Contrato;1500.3
2445;12;Contrato;1500.3
2446;12;Efetivo;3500.7
2447;13;Efetivo;3500.7
2448;13;Contrato;1500.3
2449;13;Contrato;1500.3
2450;13;Contrato;1500.3
2451;13;Efetivo;3500.7
2452;13;Efetivo;3500.7
2453;13;Contrato;1500.3
2454;13;Contrato;1500.3
2455;13;Contrato;1500.3
2456;13;Contrato;1500.3
2457;13;Efetivo;3500.7
2458;13;Efetivo;3500.7
2459;13;Contrato;1500.3
2460;13;Contrato;1500.3
2461;13;Efetivo;3500.7
2462;13;Contrato;1500.3
2463;13;Contrato;1500.3
2464;13;Efetivo;3500.7
2465;13;Contrato;1500.3
2466;13;Contrato;1500.3
2467;13;Contrato;1500.3
2468;13;Efetivo;3500.7
2469;13;Contrato;1500.3
2470;13;Contrato;1500.3
2471;13;Efetivo;3500.7
2472;13;Contrato;1500.3
2473;13;Contrato;1500.3
2474;13;Efetivo;3500.7
2475;13;Contrato;1500.3
2476;13;Contrato;1500.3
2477;13;Efetivo;3500.7
2478;13;Efetivo;3500.7
2479;13;Efetivo;3500.7
2480;13;Efetivo;3500.7
2481;13;Contrato;1500.3
2482;13;Efetivo;3500.7
2483;13;Contrato;1500.3
2484;13;Contrato;1500.3
2485;13;Contrato;1500.3
2486;13;Contrato;1500.3
2487;13;Efetivo;3500.7
2488;13;Contrato;1500.3
2489;13;Efetivo;3500.7
2490;13;Efetivo;3500.7
2491;13;Efetivo;3500.7
2492;13;Efetivo;3500.7
2493;13;Contrato;1500.3
2494;13;Contrato;1500.3
2495;13;Contrato;1500.3
2496;14;Efetivo;3500.7
2497;14;Contrato;1500.3
2498;14;Contrato;1500.3
2499;14;Efetivo;3500.7
2500;14;Contrato;1500.3
2501;14;Contrato;1500.3
2502;14;Efetivo;3500.7
2503;14;Efetivo;3500.7
2504;14;Efetivo;3500.7
2505;14;Contrato;1500.3
2506;14;Contrato;1500.3
2507;14;Contrato;1500.3
2508;14;Efetivo;3500.7
2509;14;Efetivo;3500.7
2510;14;Efetivo;3500.7
2511;14;Efetivo;3500.7
2512;14;Contrato;1500.3
2513;14;Contrato;1500.3
2514;14;Efetivo;3500.7
2515;14;Contrato;1500.3
2516;14;Efetivo;3500.7
2517;14;Contrato;1500.3
2518;14;Efetivo;3500.7
2519;14;Contrato;1500.3
2520;14;Contrato;1500.3
2521;14;Contrato;1500.3
2522;14;Efetivo;3500.7
2523;14;Contrato;1500.3
2524;14;Efetivo;3500.7
2525;14;Efetivo;3500.7
2526;14;Efetivo;3500.7
2527;14;Contrato;1500.3
2528;14;Contrato;1500.3
2529;14;Efetivo;3500.7
2530;14;Contrato;1500.3
2531;14;Efetivo;3500.7
2532;14;Contrato;1500.3
2533;14;Efetivo;3500.7
2534;14;Efetivo;3500.7
2535;14;Efetivo;3500.7
2536;14;Contrato;1500.3
2537;14;Contrato;1500.3
2538;14;Contrato;1500.3
2539;14;Contrato;1500.3
2540;14;Efetivo;3500.7
2541;14;Efetivo;3500.7
2542;14;Contrato;1500.3
2543;14;Efetivo;3500.7
2544;14;Efetivo;3500.7
2545;14;Contrato;1500.3
